"alpha","eta","E0","cs"
0.678321490937293,11.7015945556595,31.3516659396871,0.393848475460647
0.574721278937762,1.90539422177563,5.12351470396651,13.3811012644007
0.831469708751743,1.50124565141333,47.2935871084363,10.2207220086181
0.675176047812446,5.08193322413041,41.3637300493876,2.19382466158294
0.692098105102746,5.08481244812744,47.2105810048708,10.5867361639774
0.707901836658125,13.7844097009426,30.1730033792669,5.70827957392523
0.593915414436205,7.33546724888077,42.8882945548868,10.9930830957792
0.700628635978688,3.62721402565299,30.4744418062122,5.17263629223157
0.515680535518419,8.19698147396926,28.4709497014647,10.9754234523984
0.682819717133832,4.32595637873766,32.521674497474,8.30830585172932
0.785368156441382,1.8727227230552,47.2890676883535,12.5651792695634
0.360364833492044,1.16560134819854,11.5828795128117,12.4151249979689
0.713356759026544,11.2921225076846,69.4889017353943,6.86166809678999
0.524614102378714,5.96904473745896,17.3061401097811,5.14974012647401
0.604629244275146,10.0884513458924,36.2320670302303,8.18845547194442
0.191850792022797,9.05163677993233,31.1550300770722,10.0161125447096
0.582173655338726,3.23716884823653,27.9104898077889,7.69518363436324
0.444507983772015,0.169404459611054,81.5588385951389,11.5382270397452
0.717340213343301,10.6006016257658,36.6531679584063,12.021721962494
0.621382890255459,0.260271991401076,88.2532063781092,12.8816851029245
0.634981167332612,0.919413532242266,92.3361115123828,12.9128462559446
0.515005497851932,4.36970370575131,30.5474988292332,13.6345749423598
0.579368089908677,1.6205706254211,51.8953662270719,11.3351153292733
0.693111670298835,0.861490138884928,3.97833495970541,10.7061155653459
0.662834869225507,1.77115038410559,19.5108010518466,12.6205672023539
0.760525338655823,7.36821484321384,31.9864447395297,10.5560060309918
0.683130744592388,2.53778685608248,46.6151497674456,8.06882028204434
0.642064721575677,2.34309008620672,71.1131486494438,10.9723645113329
0.491628808429528,4.90183107457293,8.32076893504426,11.4131540215936
0.729670783857573,11.4811898171623,27.6618334272856,12.0613256978805
