"alpha","gam","eta","E0","cs"
0.812526032098748,0.382127509744996,2.04532708186309,6.27791616564058,11.1166960696726
0.92096069105687,0.0279085606121227,5.349282068976,88.6594653529095,5.23232919902401
0.791028600290175,0.0174532184638116,7.86441756565404,27.108578057786,2.7336298910159
0.818412055380532,0.226238309901883,9.01366900903871,77.0736854839383,16.953166550352
0.84085919834539,0.0501665750752196,5.44325263620194,20.9326628435352,7.23571993844428
0.837749824797076,0.0298871405193823,1.09456785845677,51.5097552824436,4.44993253320942
0.720615338059891,0.184880294013525,7.65220021115898,59.1074977841752,0.0369923329307065
0.643902668633784,0.0564963139430748,21.8443410085432,42.7721366327591,10.1582237897938
0.832019700394433,0.247789225856951,9.41198483321494,49.9031558540764,1.39590266296354
0.924673905430482,0.0978724018572576,3.57570044172908,92.4513227099431,7.94843051627296
0.875196524979343,0.0427072080198227,0.936374063303848,19.625891726243,30.6735182731349
0.773617553273412,0.0795714332839596,4.49792833560957,70.5068328752481,12.5384303918433
0.764131041382193,0.0436541536613829,10.5412829653819,42.1827042193202,18.1826888055894
0.940133764253618,0.0625317875816054,5.34169523465242,47.2175437919173,10.8184165286304
0.922759912138487,0.111976038590542,5.97074877210687,35.1614793791109,12.3724508713994
0.818316360058944,0.64702880618357,6.20368563587524,22.3398731412045,14.5390260819136
0.563514775467357,0.0180939977841883,12.3248237940283,38.4386925842587,1.80041563856087
0.675567790094742,0.341403648247051,5.58644343533724,91.8534744652492,3.05058104830413
0.881456723077477,0.266724626926225,12.5718948746769,68.7043063889366,0.37147532954756
0.831227214863023,0.158269077994763,1.06946195235126,82.5762941243451,8.32819106377164
0.67904000888027,0.252323786602672,4.63590246507999,9.76953888905108,16.057691087501
0.685585647630122,0.0980913634312071,9.61364459408435,64.6980547133081,10.8092700508718
0.841276735888275,0.117668162652753,0.288467800546617,2.16412921704539,12.3634615043726
0.860140096926365,0.029124241533305,10.0931518792636,59.1386634436251,1.63991261980044
0.660799174181329,0.323782572198689,2.22749376826604,96.4989558225849,4.26160740499672
0.893177575963197,0.174825884037334,8.89453104414843,69.901633323288,16.1326804795447
0.853714398951154,0.104627616137192,22.580706100415,28.0771205528134,18.1544730473933
0.861816460579902,0.354479112456153,14.702463284944,66.5415609236585,4.48637837825329
0.870049602813945,0.0357314320077149,6.73709346830362,10.2945273258107,8.65370708178469
0.693162964667801,0.455708208001091,8.02874146851622,43.6642748798932,38.948799713583
