"alpha","gam","eta","E0","cs"
0.877207089176814,0.211408852244562,10.9065952356667,86.9400230870764,21.9240076036463
0.802756106062289,0.0184589163947724,7.75727314906528,86.7370459325726,17.0177936189342
0.744996188043788,0.19850943102888,12.4284930161393,26.035205344824,11.1582240253585
0.768907963432285,0.105355684970311,15.4453681524629,10.3664385067673,7.95507487035836
0.566501537919884,0.444435077957631,4.77921560812507,33.5635292495187,40.5439584470708
0.692706341108682,0.116714580237655,11.333370952217,62.2199517940264,10.681614282257
0.893958017847281,0.109346645129623,8.17796588021651,0.167666682888794,31.644683891913
0.816344421530288,0.0871865499829344,9.84665338241366,18.5390671636788,16.4636127259561
0.887875168224014,0.129974018686521,9.30132070726915,31.8611823680853,14.0143223257647
0.91800210011671,0.119433656267907,3.26067364760888,34.87981627751,19.8636097006054
0.914588337823509,0.351029711874431,4.11521239774458,7.52544775760275,20.4897639213364
0.782252435355494,0.294752828777262,7.81759998463554,74.7961432791341,11.6830700780083
0.719395222315228,0.109458068686397,7.46284582907,87.8205194515798,14.6067166011415
0.837104307717258,0.357822155542058,3.19671313470761,71.1195803816352,1.04559834471316
0.820421754391468,0.289797058036026,8.60201542673446,75.1758450509093,0.411343602921536
0.885175025580947,0.0894312075145023,3.82930429814185,2.58447422682363,18.2728263525322
0.859515314553489,0.520152990432898,12.5358633257013,94.8560172675461,6.15487409346788
0.942518140171993,0.349709220044951,4.75302192380346,71.5860765801592,37.8271422297263
0.939749222584714,0.00414300759194951,8.20897410402271,27.8063240083063,2.37230375652825
0.744066288615879,0.168858612650707,8.79921756287983,83.1605582367185,3.66808375879382
0.60997510708484,0.199207046452038,2.83759444435919,0.197673225841623,30.1438542319541
0.837282568414004,0.23481254706814,1.62297557853375,49.727041041921,4.40772708388921
0.936432646475637,0.392580641401236,4.45787329938972,49.5079674779557,2.98727915839419
0.836076780282701,0.538396141790544,0.850626508362914,79.6189706163682,16.4993074861688
0.694232940150565,0.102398059147029,12.4109483731625,11.7993625597098,1.77414150102744
0.899771858888571,0.0191889612231635,8.15440261767432,38.1184906562394,20.3119924413935
0.897388209095153,0.0287506022316444,11.4749509551167,75.2477374882517,8.26498366295951
0.766182171655822,0.0711504003123252,14.0773399538914,85.4920224479561,9.52446807719913
0.707095220365304,0.368002371757486,7.45350843585613,21.9636713869666,4.48718399450441
0.882630329873505,0.826098876893835,6.8649107072105,41.950561239134,4.81309410707956
