"eta","C","cs"
13.5435729930537,18.7998108516009,99.9847306297519
5.6939733632154,39.1163853913439,204.758935389387
12.8955727628461,3.64953382890241,204.332017832075
8.36934120115589,17.3314897874032,97.4551563498467
9.09449216382683,28.6624968663505,201.670095225281
7.77328470420214,51.321681307206,16.6698554621339
7.35482138617703,18.0861041151107,328.612503759946
9.00556343100128,33.0132477608735,87.7749858528327
22.2351845108446,58.3657406076432,133.791378047261
15.2974769107293,31.8318396392124,154.815000859516
9.56520028070222,55.3774770250854,113.290428351078
3.99294207364126,11.4774102041825,363.182355844618
8.88936053525645,43.9532673470419,185.102793482923
24.8095106158435,2.7580793503277,199.980938530312
14.4047245872866,70.8975784242456,6.54450652823473
1.40307427841208,2.28023261244667,328.849745145574
3.73683968669238,64.8720715193937,62.2869566937729
19.1270439620329,42.7394035164187,178.199830278772
30.386659746322,27.0056789170684,132.555081755466
8.97026223182875,71.4942487980043,80.4470330950907
19.8753631622513,11.159241760898,341.170118595562
0.629871607140563,17.8503262893156,24.8559763014522
12.0352486534579,38.3956853209734,157.230858795561
13.6703533902068,58.3583684752846,66.1883080441077
5.2855875654181,24.6647627980203,130.973216107093
4.37101051610565,24.9722691275166,530.11127174883
6.15310891384627,8.96515628011679,228.808687637999
9.00599335533681,14.2451681532095,167.227131191617
17.1505927077839,31.0270232044236,135.243506992952
23.5313203843529,62.4303848013021,319.760081636312
