"psi","eta","xi","E0","w0","cs"
2.16425539659737,2.02956017945228,4.50159860918596,53.2105648819994,1.43088308724417,1.41411029430534
0.670988351103509,0.473209311900561,2.23632547856105,0.671144890793969,0.30225044307437,18.552571592426
0.478709643883312,1.41936745301194,8.20825571906181,91.8909763968604,2.00979081489759,16.8244467285732
0.90743329734775,1.26822647818525,4.23098484166304,21.0235844187708,0.515987442045661,12.0052792524596
1.83823975839296,1.52462433213787,0.12413596657969,25.6278698929053,1.14322758171176,8.49569356117321
1.01233372647104,0.711909784993722,8.58788287963491,88.3436194606841,0.869732003460076,14.2961830079971
0.812280579868717,0.532794116953836,8.31499342356059,7.52248303889481,0.686362506136263,19.1483807936188
0.514916956116059,0.655398316038735,5.15890870019223,24.3195312472774,1.62252630756487,3.46071242138561
1.46027759592103,1.28510749791274,11.0671987177897,90.0961981991098,1.56756856238555,5.83252748809617
1.46499444130541,2.27190292931946,20.6794565928014,77.3170766149877,0.669328330792308,8.15933497898358
0.779613155188652,0.282887518114697,7.43846831769667,55.9377273698745,1.39334984650739,17.9220349779619
1.47534678449229,1.56105636580197,1.4442101844807,1.57050283480722,0.941492669547537,2.7093130835652
1.11907710567059,1.89589321571308,11.1537522950767,35.8594959338661,1.42195864024704,7.77842250437695
2.81462989938261,0.483402987414093,6.32523045144533,57.7555164178678,3.58801152726029,19.8865180818493
1.61064803277898,0.0122946510429707,15.0239300763738,61.9589933869966,1.37800963140872,8.4367037296721
1.21988713265386,1.73559063436392,7.16444475418325,63.8848488566809,1.15194089014366,15.9108964231129
1.46530860201206,1.33972828562009,10.2764817196258,95.8956853098069,1.77734486854662,14.6539946792188
0.283564194394701,2.09353658054755,10.044605662398,48.3086384801543,1.35524105650743,9.82048510896646
1.44700254596117,0.276125549980986,8.60110738278886,78.0431327820167,1.55378918613859,16.0245245315854
0.766869380259282,0.344597537895294,5.11786933266373,30.6193480328639,0.804689417194085,14.6262794703283
0.314323642616895,1.67525627796587,7.98334361867712,9.08821326883605,2.42641269520188,16.642297356494
1.30627457109025,0.876408469723713,15.6090024549894,0.293935622146352,1.8449942802451,21.2993890682633
0.228920512072408,1.18379153175965,12.5873260448465,6.80383931861441,1.14690531350203,0.745866844236296
1.38649396384145,0.413593576206519,12.956673965954,85.9709396295869,0.37713997604851,0.456484099437856
1.1173713563052,1.4530006707821,1.15960816461236,23.992989389879,1.3457108042819,7.86211609653521
0.597004187815865,1.11542565875806,15.3772144766242,74.240102491197,1.28356921443249,0.875375198009398
1.72645106507261,2.53179149349461,7.13711761096571,92.1403643455546,1.06105879966247,26.5901447069821
0.542114779698133,0.599014057095629,0.443977200122011,4.04450537710322,1.92278235650333,11.5069560148641
0.331436530997307,0.519886916287151,12.5567657342802,52.0054287947777,1.73020934318412,2.34761133622502
0.866348605132095,1.14766300010861,1.36263060049875,88.3520292708802,1.51239583294437,8.79691678202397
