"eta","C","cs"
2.46273925393311,27.7273056772146,119.802371557791
11.598017657119,13.1389364872155,124.557749212179
6.09897017453578,75.0903723885303,38.1947848307582
2.21963439607976,3.87458953841183,40.1636163084461
13.8162018810441,1.03961385057287,137.029200846808
20.3509647435014,0.936488500049185,5.61150985429188
5.45353880008007,47.7208760719178,296.859870368972
1.81849512825022,42.3627240540855,176.880038182661
4.60502316137654,2.20249768105929,239.614387076372
2.45701759667864,0.737066996515723,151.897345973773
14.1697768475029,21.4608829343115,155.77903995872
14.0982728847894,50.7944519608241,135.992896143877
3.19963727686647,35.4235054733989,219.297329206215
28.7234562051576,39.2835019683071,55.841268116272
6.69582080052704,49.3457527416957,99.4242491895584
16.5129526087179,1.70534389599843,22.6762121849189
17.5774075913456,78.9408148814401,451.324290443505
18.9634428558621,9.86458431318199,34.041000127799
5.24065315309577,10.9407367760693,84.6676822375037
23.9385581066091,57.8171364053515,278.809607460454
0.654569313810319,8.43813703236652,393.237322749175
9.83516632980059,44.0814310476754,45.7452809636241
0.113731414519197,2.27840628563231,2.74145120188522
2.53343689277897,55.1968908267349,20.6330858588753
7.93599025117692,13.6923218020467,94.7204182142368
11.3863312223053,12.8022279965771,1.40854706988633
1.81315466168132,33.4004900007076,106.887401273534
16.6258242270996,38.2796264582401,509.561260591586
18.6658886800142,3.66219010463183,12.0790668964401
6.95280835767743,21.0915911363996,198.2282492047
