"alpha","gam","eta","E0","cs"
0.907845132887764,0.608870027536827,6.85795310870159,8.10436255796661,22.1514191341338
0.651600568116577,0.207479091714412,0.268178057472028,97.9230265184407,0.800534737932135
0.942532825265849,0.25237493563465,4.91852601243163,87.0174314083551,13.2454636900866
0.809641796540168,0.141829547757471,9.86239194363004,50.7210447733103,15.3668658485393
0.887481240774549,0.073314512581895,4.62715076455471,0.755846505782669,0.947676076206419
0.826456135566938,0.102124984888289,15.4021128852528,48.4638291373458,9.03243414318774
0.74269700618225,0.0632935061854214,6.79300335662987,68.3785372029932,6.54213761249894
0.881064074485485,0.222844446671389,4.06050632706406,1.61090106378606,7.80758893858407
0.889927336076585,0.156030574944846,8.02415940724278,20.364105399296,9.16846576865803
0.619173029292514,0.435662902806457,14.2137471862419,53.4170610418114,9.24467694703669
0.653622398899467,0.116473976626247,4.40126730770208,39.3471230776817,0.302925922220342
0.968166251953119,0.260672015621297,1.23988496939694,88.5036651627566,9.72479450046617
0.856086582024157,0.20028745320188,5.61078817147554,10.8234989709792,0.734214707961444
0.858849040174145,0.107333641186767,1.06423570139509,71.9518890776654,13.6633081474804
0.82587481444642,0.125921476532046,7.75132678141405,39.0522272995841,7.89617095978167
0.843728921875667,0.148238427558699,0.045606294426161,69.3301110559219,5.43413578964595
0.919596482713181,0.464142331025,4.02209627050858,96.0390130139238,6.6372498752496
0.895586803920677,0.386153003509885,7.84884844032625,28.6810972882738,18.8788659012946
0.762324815050536,0.0807799646080489,11.8681348385186,55.7518104045011,0.803766066865381
0.849345517451685,0.0429259247415691,5.29782841915027,60.9078154570959,5.24609620057916
0.705686673571216,0.0122716309007765,2.07190095334178,16.0738710132497,5.24781608410928
0.936022649434104,0.0299833059147216,7.87094037768212,94.6309131292621,7.98340454497888
0.722071058829038,0.366672183610114,10.9184770778354,48.8036473424349,19.8727111863439
0.89167765567547,0.0933455160571065,19.1976545880648,69.4914473448796,28.3030705109367
0.669252486777603,0.545192921425934,7.38138786270315,19.8810470097148,4.99156680919804
0.793780025345809,0.358741534317786,7.56800693457813,21.9556022234898,0.137669686098457
0.825056236046194,0.137946493555278,22.3310294615185,13.7300578706681,21.6070907073237
0.87873464084283,0.0662075703325228,0.0969484683070991,18.3673166258293,1.34212084505572
0.904081011393073,0.250431162639222,0.664974237903709,60.4930940880959,26.3703217527962
0.814084548177154,0.130316797710702,11.872245884164,13.9077609534876,11.2141370975018
