"alpha","gam","eta","E0","cs"
0.700104099610605,0.230987935926845,2.52106060877818,20.2861841884511,11.9522197795107
0.867830378243702,0.0954199677007163,8.72171604448733,76.4275402923121,20.1939509846746
0.809684617636206,0.113437058523317,9.36384731813175,96.1379897411308,9.37351071411552
0.769020898329237,0.269317537050468,7.64997416009482,22.5677218307265,19.56287302463
0.870888079374112,0.14896966554652,5.04814815247886,51.5767650676623,3.61187672592173
0.696347872910087,0.0615787983471829,1.7900553974476,72.0567808225653,7.79654458729471
0.799154365780795,0.0704331206409284,3.99206610379644,56.666914450997,8.41055325602681
0.774635283285449,0.0447667796931763,10.8557639730708,44.4231732238178,2.72305733876878
0.875282068637233,0.199469673444807,9.01421857013269,67.1951241228793,4.60457455714134
0.900208189264985,0.538215449443739,16.6611453252479,79.4128623220481,5.60542923460327
0.819720201543694,0.144166058170192,8.60155672729941,58.6504540636882,2.83298926865246
0.750522619340728,0.0361551216506689,9.00108640468954,36.0094534575456,30.3398270672087
0.694350988483964,0.126890085893178,7.1012599399599,76.6737477359287,13.0316129809245
0.578693791056972,0.264413534061848,17.9047265588244,77.6674734550113,9.99704955820514
0.73990315728556,0.254791798031476,15.6793875720892,90.9173300081149,22.4611120900306
0.806013149530268,0.0663298985771791,10.2666240742517,48.447044247567,3.8214997368043
0.700370254969488,0.216653689403551,6.25781281319548,41.0881949819763,29.0162370802034
0.800063956913591,0.133334179674053,7.50609462182257,61.026924009993,11.0594093129578
0.83031408082824,0.428369892081582,5.60896493730577,99.0185995853708,16.5040488179502
0.87219956143945,0.418790838930807,0.00878679891614853,2.15312693883295,27.9399084579636
0.811577224486875,0.0472473198389162,0.536111692102276,91.7526744990741,1.560802047312
0.736247473147296,0.0351894387380545,2.01938481747858,35.056534430809,22.7897401749798
0.685454318685467,0.345428698966951,11.3667130198711,67.9369440588099,12.3898706269728
0.758267656689564,0.0458713008451378,3.96724409100501,83.5809971951523,9.13985590864024
0.766446894310351,0.245952230062032,7.62192363999617,75.3126955818263,6.70751622497639
0.83052646426445,0.0948789000916624,11.0659387871704,38.4078577250305,22.2131708307539
0.811458441522927,0.333585170954612,10.0576893711357,78.4029367512329,0.967559411419173
0.821494938284835,0.198277985744453,10.8584064160935,72.6943894496148,1.33251218393029
0.832717606760425,0.364761514997687,9.87459832901177,61.2076408860317,6.34492111928388
0.902764055129,0.268879974416928,8.57798179957192,75.2372144875327,7.36936989156276
