"eta","C","cs"
6.2417263246061,12.4116165054503,56.6933711720588
6.3685436996224,26.986628472553,270.250951378322
7.93085188861485,4.10047239555007,75.907452961274
8.95054866019678,2.06695996694245,79.6597011993703
7.69839009384185,6.50889684599272,72.2449219426141
11.3539085741229,5.93248530283208,425.831169238516
19.1098908747972,35.8471592718948,101.915736789457
8.48939097283491,1.13797486628392,71.1004407485637
1.13810577844684,13.6290740372627,63.9358791987373
3.66543238490254,24.1695223092296,140.242173306334
16.2703365663008,64.223250008188,172.77298803338
9.52630893273752,84.7384208832896,145.740838975588
3.13233728165155,47.3487491188945,10.5655167784119
2.2608733275202,21.7970857667148,229.986002432558
0.878082804275271,42.4456842589199,215.998826783666
0.687172583299072,7.21673062564555,156.788166124279
4.3462952714826,27.3181619821683,153.325531993964
0.179232562619014,23.5731810980326,224.622053919009
5.29547021105142,47.1129138448646,89.0971665438617
3.24898483369423,24.3165590101841,262.030615252579
13.4624747893875,23.1398940902561,217.749903179575
3.84691177592228,4.61568562640192,91.1345258445202
5.20467510241576,22.6737841381014,155.299756054437
9.05038480209441,30.4235496895708,120.943975848824
13.4848874502867,45.7626994943075,2.62064319494619
22.7950729842061,23.9213486192537,58.4544208340815
22.0252214340922,12.4913682861235,68.5155782267037
3.75709112687978,67.3775566711979,148.957426235172
17.654026352595,57.0083283841159,72.4830648118428
25.0687540558523,1.84395069873523,144.482229927478
