"alpha","gam","eta","E0","cs"
0.881587301567629,0.141993456783735,1.01435580997626,8.01495963433594,11.4986577443371
0.931147944825145,0.462483776541877,1.65402939257292,69.6338472874324,2.54465905893752
0.825657528508693,0.201043542932688,12.2890912861972,7.14587127192878,17.5471375455363
0.79831161176574,0.243573730348753,7.25050037647062,31.9888826353257,22.3199248162233
0.800978875447183,0.493382112142298,5.12701840981158,46.2901532257613,5.20538824724034
0.941126324588089,0.0349863534299038,1.55578192595022,80.2102537036914,6.75246684016198
0.640845771019294,0.398650963341236,6.34276266913067,16.6743020341801,18.5223242937021
0.877790522265266,0.0559852383172028,1.38033569818404,76.2943114249711,29.4324229883035
0.740093390134101,0.574618011709135,10.237009956525,68.7991610995343,14.311804761521
0.825689929716802,0.14971302512379,6.17704193846113,4.75517131594538,3.34782101733334
0.748481525626609,0.025807830946893,3.22688529724199,56.4044279052718,5.59120105265159
0.690184043853251,0.498071756783975,5.23875527901468,71.2213346589409,10.8122093216125
0.704331239658117,0.0241510713236405,3.80266102524716,41.376354034541,29.368068666185
0.95397503219813,0.100622246752071,15.7701111689948,53.903939809938,19.9220235699779
0.809142027929524,0.384932890260621,5.19075731188629,1.77615074714339,9.00457369458679
0.833085622056409,0.336516660374575,1.38671834586416,97.137985764231,14.0089194399601
0.921050890457806,0.0870179401792373,3.55210540598765,15.2936681129372,11.041115418334
0.92504821563937,0.574177128937564,13.3903054904523,79.4229850901282,26.2186610306151
0.802147416727575,0.0183735592469822,0.294775039908089,93.8638858750965,2.93814122474119
0.883800656911633,0.0800190626702754,0.86631146096195,91.3758882856969,0.148942708876146
0.752051335808123,0.454500587771576,5.0566685710022,57.2993601181907,0.271758129686843
0.802234177066807,0.289499322943223,15.1639016821687,14.6371035119045,5.59453010168928
0.794360936513394,0.201177283152544,16.244870932552,67.3802429181145,5.26324118449755
0.892904125666318,0.24137117322883,3.05559211000586,79.8629291634733,19.0939528797492
0.629501230668854,0.0953291466920521,20.7149691390718,73.3221053083345,20.0640590080448
0.937591812294939,0.0446430823785843,1.74334790753556,37.5052495917157,13.7258662799222
0.855090654576288,0.438059577173278,13.7674726273371,38.6904942317838,9.1360666446231
0.820419209900085,0.0160015252423223,5.07123894217526,60.1716228114623,6.03093865280637
0.780541876411751,0.23016269947465,8.43898557117053,7.61893898614587,6.37206169036994
0.71205708199901,0.056237497702395,4.99778625341464,99.7053303095826,9.26850779024985
