"alpha","eta","E0","cs"
0.620066757838844,0.0153812367023933,91.5467936638636,44.0062424796348
0.749095389578228,6.955724088822,33.2979402108907,0.925270109054985
0.878132523042973,2.31069066121082,21.6862273551414,11.6375060528957
0.587909953823063,10.2566087389071,6.60822622729291,4.46745495456168
0.663970218396134,0.3781600395927,0.847315119720082,7.98618365730516
0.764951556000118,10.4080301206719,20.1936964267555,23.3351542727988
0.680676552938985,4.12109575480469,48.321077803937,13.4887096690656
0.617961645832122,9.10814320389392,17.8940395122713,14.7527624760148
0.78599214432639,2.83853267487893,39.9258051688033,13.9955842490866
0.840980620540035,7.15772716464136,98.361319539746,12.7478099017717
0.768589873352541,0.770929461510808,68.6367859460605,5.60885388768627
0.547028365895949,4.76806631080985,81.0871515776505,18.555054364325
0.638576083346897,8.39012780355558,99.7318848230514,8.65180287700461
0.648163102577488,5.16142985304155,75.5885397783807,3.14536037194965
0.704341665268335,6.87123161351513,94.0324931674474,3.27593475715041
0.722431510574928,9.99379600975047,21.1057948430152,4.53903892965559
0.75202990254773,6.11730487608139,89.672301413901,20.273674378887
0.582082460869861,10.7153315579898,71.884686299919,7.48105752369785
0.651874092878709,0.758491881935381,18.3599550761888,6.20071506960986
0.770805337155071,14.737692284525,57.673654185973,24.1850246638523
0.595635297930091,2.41814941476433,80.6431763381968,7.30966475042444
0.756326312176354,12.9557152309526,3.68168720561622,4.88681551741928
0.48261035927231,4.47551900704905,42.6603223471572,3.38381040055657
0.742702586222043,4.25344948595517,46.3945835433695,41.995834742384
0.663404021035509,12.996116067496,78.0627669446107,3.08315134203303
0.744790391778858,7.00704348391785,60.3127217575774,12.9386159395408
0.496348469841541,6.02597516694789,43.9628740055115,27.7902305692182
0.630563000590424,1.64554907286322,73.5237976632456,11.5442871282455
0.735533098880534,2.2941752231116,64.2015298301346,1.24462803422834
0.593054333621724,1.61499506777986,15.3631043366191,17.036081087786
