"eta","C","cs"
17.351805344211,46.7817764354627,15.4523224123873
15.8999126111652,68.0237822999318,185.593733577683
20.6995606202978,2.8258603903166,174.179100450458
3.78075636206636,1.41027002179957,59.7562668115727
1.06073084734911,18.4519371309926,34.7034320253003
3.79803485975408,24.1470359003562,16.3489168597677
5.73675921317107,53.1142194699808,216.1670174734
23.8733953077256,68.177686343765,442.94783594535
8.03056521296036,39.3204012871696,197.944494642554
16.0262134475115,21.6895737207136,122.978464318865
24.1681983455684,12.7863852214525,229.690509285797
0.50554653034306,39.7449461127456,201.333742021143
26.9330819507952,57.6941820308188,270.328703459705
1.4947204688352,49.9575358795763,42.0470170951346
2.22648022615539,19.7396139151437,215.515304321982
13.2179384837191,23.4169267715288,240.946868932986
3.02803937279802,1.82332962498179,265.55356521671
5.66388749187352,16.7044842844488,211.524864595545
9.33981414551528,51.204427177746,15.7013556827116
11.957667612957,1.18643190761647,36.9464874752476
0.115463870264118,30.3726997651279,23.3113943741045
1.64200046059226,22.6671769183558,41.8102487578495
21.1228546864332,11.5180548868579,72.6254578403308
3.49616521418666,9.91721140482341,197.040551530056
10.1474987638996,44.6599791574975,66.5456387785462
11.4733603812866,14.5399409804075,151.332430273652
12.4827881720292,1.47033865170571,45.0048381284562
14.0519690009839,37.5351398780905,84.9284094600279
4.633374302765,52.098528654947,158.77674797796
12.6045627392867,44.7851981444934,20.4920608900919
