"alpha","eta","E0","cs"
0.507108236570899,12.0817460492446,63.2394191929896,5.272215162003
0.69668052267455,9.73147371603729,80.2990532666861,5.65312247162244
0.788572181626915,3.63166431119133,57.7539344759095,10.9309717058987
0.482291485860165,1.01031669041011,90.995181376155,9.99499548402166
0.501086413157256,1.55007958923642,87.6676583761745,22.5540622076895
0.674180522730969,4.95353880786623,73.3342567567425,3.32907250404545
0.849074958650187,8.69806588094988,66.6036550002317,25.0671932103015
0.728066011962328,10.1426164908313,21.8808031104059,16.1672199437946
0.654164208656979,0.59623488059078,19.546462517257,3.89923313929165
0.821178595245045,6.57689360512344,51.4912736998423,2.32847122740948
0.442022724748083,11.3003060851644,40.8911409099711,6.4169092750027
0.658834777863695,7.86049164705459,93.4184153490732,18.7055627279724
0.720138519121061,8.39834462186359,1.38638208576485,5.48787815473371
0.313565085256076,8.73299301615429,29.056826037028,4.1167562909896
0.669746980591179,5.77333472440091,72.7734606914879,0.643968891981326
0.823422203570124,0.939680284719712,24.3551361082816,9.94534847448149
0.742969521947687,2.87597238126719,22.7575742666155,12.44296308273
0.580857558847697,8.39508778444607,35.9764483728249,15.9846163192466
0.606772879780766,3.8477264765602,38.5425869875851,28.2362477873314
0.613403197643044,8.86696843186174,5.18986811057754,7.20446270609381
0.616888049674582,7.05737477869065,66.8557463574721,8.31391368962593
0.698858193656718,11.5924329757541,23.0210262867519,15.8618914002392
0.769314328862498,6.11060043873997,29.4932302334264,7.85810549341818
0.608316559486099,7.29800275138699,17.5940139194916,1.56729897524132
0.432334830722085,8.00631845676523,13.9753506760231,16.9428982988553
0.894955544325303,6.77134629828527,23.7752250165229,8.69429620490109
0.570694308620966,6.19318584405438,76.6387287009726,15.0673888807888
0.771135868343129,0.381748207754606,54.9035189874503,16.9345508048357
0.702554999485904,3.50329063307271,12.3589200449565,8.02793178294299
0.857222734310092,3.31094622633251,62.3603442991117,43.8551853379617
