"alpha","eta","E0","cs"
0.711783720569379,19.377206189972,42.4267925061196,0.60614601753344
0.756069279492625,4.69425699028052,55.397669128161,9.25618424594508
0.458017337986602,2.28632805348734,56.2056610600533,5.74258987933525
0.722969867961253,8.85928534204901,39.0752147773293,7.55823156279852
0.606900384601144,1.45691405114859,24.8227493371877,7.00225197838796
0.682822355096278,3.20866978414767,46.2492010563801,9.51939838030607
0.564154139758949,8.83551077666982,38.1284206272731,5.34595329702037
0.637660750199803,5.45052712880149,28.6994200062162,1.40800815340556
0.654535169146846,5.2207381435457,43.1949220931373,3.60836200848399
0.782967594185328,4.87211487349498,22.7158055488571,8.80438058717886
0.834238205803877,1.5784278615832,57.1887601107723,6.64238854437742
0.699590257674151,0.305623576095432,52.9448212433739,3.5034381698405
0.478157877887702,1.87958064110451,23.0818980575696,9.58108318939241
0.66018834791089,16.4313197547592,37.6925840047117,6.25995043255413
0.845034431875227,2.28180746556089,84.3718572051619,6.18160416387572
0.804489618998479,1.65558028226663,66.4169996805548,9.41379734137145
0.793048256756069,7.80912499215582,40.3559086833065,9.98467836286568
0.513041357228044,1.98752734238272,51.1147668549759,0.186410503372586
0.818711397252143,1.10256683137467,35.3070866994459,10.2049216329407
0.657605376924268,21.6005897790083,44.1443980392096,5.10482435921746
0.699346238671338,8.56575631214498,39.4319772060867,8.70308231502725
0.437538275203694,5.80621282500824,34.1775536543345,7.49185767781215
0.811743232354883,4.44487721375313,38.3353239779012,6.84361697932238
0.613611230515097,12.2227534937972,34.0768582343632,6.69412658522531
0.680704952134592,6.27938702892444,38.3723519276343,0.170847918909921
0.671341170069247,4.87619781268039,38.4542268164125,8.59368946819768
0.579222266378105,4.93219193846816,23.7527912280937,9.67170599486404
0.613562724632619,4.57496148785554,39.9724873324376,1.20298495655451
0.617712333088552,2.46720413829165,41.6619674569887,9.69765541261547
0.761611398634438,6.88361527491467,18.2454794435407,5.86555262803511
