"alpha","gam","eta","E0","cs"
0.842529246484807,0.132963012940713,1.06678420067817,42.7820626151758,6.6442582871127
0.642482178749253,0.0401747340991235,3.65665006083321,21.3119802306444,16.9911860752817
0.683225109071372,0.474575296099468,2.29000654378944,34.7966678354469,30.2040988549194
0.896067827084254,0.654254967691037,7.40922985527409,17.025607583125,16.9036954798622
0.718482531879859,0.106384434941084,4.7813847830171,26.7596807055227,1.91805739429107
0.615056930369149,0.0109121850192909,3.49187704163357,23.8955367196919,0.706397084759096
0.881905452543616,0.304030464236803,6.90943899522156,60.5949028775606,18.0672281864752
0.756093479243848,0.136219977579873,4.14283032109329,39.0427056677836,22.0461855302276
0.708324184087674,0.403889206970041,14.2209122550811,92.382212817216,2.53470805918715
0.919022003371413,0.154846106187468,3.85224793352671,43.9855794699705,13.7897833214822
0.661150240385039,0.366181524317581,2.95924978593534,40.6370558351189,31.9110104948141
0.809107598350393,0.0355587515400851,11.0997430336565,23.1845574508035,9.33424755590997
0.738873298144306,0.502548021532948,1.99365147616218,16.0816627475163,12.4579215869458
0.816270009689694,0.00809673702803789,0.895967237703927,73.9272311483536,14.533616203433
0.918771106243137,0.498692336585015,10.1174243508926,41.8864370908034,18.7814948351819
0.864797380671781,0.0601559740702111,6.2210406545666,47.4835877496992,4.3662146174056
0.838186789466261,0.208050287054135,2.98240528717327,91.1366260854947,0.996533677800175
0.886348629711102,0.277986720014824,7.29153563936165,38.2377690365852,31.0119557997249
0.861152167130537,0.314903031281606,5.12751214292784,33.5698756852042,9.58390248712384
0.828366094464137,0.0585705829046865,9.71952296820777,60.8529150174348,0.739732993946641
0.912791936172861,0.13095346115947,6.44089486613996,6.21373711984407,2.04153021019844
0.95458824430388,0.21145531808093,11.8136636354355,21.6385359992414,16.0462179094703
0.875620104051174,0.0130226134773999,3.41944452078752,30.799318430963,12.5858088232781
0.732557005476473,0.288597877870762,7.67626028224353,23.0651020187325,17.8142942783621
0.844188229055937,0.264794458702096,9.15956467462525,18.6377731857802,14.4691410515181
0.78147715960101,0.300958347697616,4.29761341070181,4.07839397057198,9.56011111762327
0.783467629651803,0.488688545474372,3.99169679877281,23.1843685165509,17.5356433728465
0.816079811986987,0.390544940438826,6.64162091055797,86.0536177542608,18.5302768269449
0.845561707557998,0.436799506284115,2.93521069833096,37.0570987793546,5.57532404429088
0.909143807283231,0.127035143911345,9.80383245165534,60.9969718876935,5.89352120190833
