"eta","C","cs"
23.9144674000987,19.7039798911232,104.18828919031
9.63029355456767,85.2772979232877,198.135004387656
13.2304373994792,26.3989122582746,141.290821306411
10.286847773722,29.8744395467003,177.931591673482
5.46580170645787,67.012970603102,122.819251517299
6.90811610250981,18.8607009953059,161.838583668716
19.1695487807125,16.0810294541203,236.560787053043
3.03573542300688,50.6662708674649,120.605692913072
33.3968599153323,60.9585610627347,249.545522879541
12.0760862097263,48.1572741379606,169.390239018413
6.92564690470236,7.61477193640708,176.660385729567
15.6294020870742,74.6049659372545,391.601959666306
3.21316957962353,5.57918603792432,31.4169588863378
16.9560459591515,18.3938902342488,143.913774982427
17.0587774052578,85.3611914039199,53.9263576109648
18.6205730406926,6.39461523157402,58.2560312527948
1.04083162291895,3.16579068706954,56.7491904962099
9.67249346556141,3.88146842949403,42.9641212280546
18.1194085691067,17.0114146194681,14.0212043958553
13.4705324124171,33.9496570137577,245.603031663792
1.73550692678529,68.7135398383357,66.3878688242961
10.512879479496,38.4137366191638,25.2443117129843
0.669716970574877,68.3201370508372,14.5465885911511
7.04737194081571,28.7120206502727,60.9528128765198
14.4170854857113,19.6159604026867,58.109644458873
7.14045307826288,47.4436030228168,79.722353479955
17.2956022511885,19.6725207186751,142.682256110729
6.52487975131341,25.7082973828442,121.598061841588
6.62023195323704,2.0142033084022,3.06403447122002
7.72937214821754,45.1900976164521,162.268289689352
