"alpha","eta","E0","cs"
0.664910762682263,0.297619347179235,25.984193231691,4.05067335651805
0.785407215270424,4.62614790796864,89.4006218938133,13.9881475142096
0.677738278479158,7.77920229567378,84.173183006645,17.7534839500014
0.571569429024621,1.60777841841047,64.5017015626016,43.1927369382398
0.674456848940359,9.99608368414217,28.4328604233946,5.58651379200739
0.557798526287151,1.64407444793241,63.4299781605409,17.6328307926401
0.70208584195302,2.83990415689747,83.6570666770345,32.8713111664107
0.664495417384911,10.272777537725,36.9494065542363,4.39630838410879
0.774316104160844,14.1447756687763,62.2849927098203,26.4959517321536
0.732357920807023,0.612828491266499,67.9719734182512,2.52695440788499
0.564837899764802,2.51069879994644,0.857146639229503,18.5931271158356
0.627683553455813,6.62056297388659,9.26935989894299,1.31105039912158
0.668353552959278,1.36502340106298,83.3728878136491,5.61192561038194
0.770811637517394,12.0391158383665,38.5995347803887,9.91094242953386
0.562157363545347,8.88675657752969,28.9600418215044,12.4631039930115
0.56961888587584,11.5924811748987,64.5580319340214,4.69742130177967
0.779446565931525,10.8012900389193,30.7320557342242,26.2299656899891
0.598380022503815,19.5321141094489,70.5930893567557,24.2909680383248
0.668969764999375,6.7800186147608,38.1228371017696,19.4618418334257
0.63536622383672,2.59196915469929,35.2175951860412,4.64090263822147
0.853129373161311,3.16049715425727,99.4803593257515,2.62155933865977
0.850848095964144,21.3194163289116,16.3586464115516,10.3049336609025
0.529769362367861,6.42378482117838,18.9252821070641,9.31682111561675
0.537009720016591,4.57174662622053,84.9202497291707,26.2931629069213
0.49361745147062,0.290841555389214,43.5118190504497,7.43894508247947
0.646856873349182,2.309811324942,4.93657711692492,9.68429586746769
0.607170196979852,4.14872205734163,40.9543701370733,10.4953794843201
0.769554664387492,6.70880787992599,56.764798898915,24.0878905457906
0.581545136707603,2.22038576379206,23.4964820258611,13.9342660348625
0.750724636949277,12.9497144878114,48.8077667008228,11.7275632669945
